size,cycles,type,dpu
32768,8448656,dec,57
32768,8449456,enc,58
32768,8448800,dec,58
32768,8449280,enc,59
32768,8448800,dec,59
32768,8449440,enc,60
32768,8448704,dec,60
32768,8449280,enc,61
32768,8448800,dec,61
32768,8449440,enc,62
32768,8448704,dec,62
32768,8449456,enc,63
32768,8448800,dec,63
65536,16897328,enc,0
65536,16896816,dec,0
65536,16897376,enc,1
65536,16896816,dec,1
65536,16897392,enc,2
65536,16896752,dec,2
65536,16897312,enc,3
65536,16896816,dec,3
65536,16897488,enc,4
65536,16896768,dec,4
65536,16897376,enc,5
65536,16896672,dec,5
65536,16897552,enc,6
65536,16896704,dec,6
65536,16897392,enc,7
65536,16896752,dec,7
65536,16897456,enc,8
65536,16896752,dec,8
65536,16897392,enc,9
65536,16896752,dec,9
65536,16897328,enc,10
65536,16896816,dec,10
65536,16897456,enc,11
65536,16896656,dec,11
65536,16897328,enc,12
65536,16896816,dec,12
65536,16897488,enc,13
65536,16896768,dec,13
65536,16897488,enc,14
65536,16896704,dec,14
65536,16897456,enc,15
65536,16896752,dec,15
65536,16897392,enc,16
65536,16896752,dec,16
65536,16897328,enc,17
65536,16896816,dec,17
65536,16897392,enc,18
65536,16896816,dec,18
65536,16897328,enc,19
65536,16896816,dec,19
65536,16897488,enc,20
65536,16896768,dec,20
65536,16897440,enc,21
65536,16896752,dec,21
65536,16897456,enc,22
65536,16896752,dec,22
65536,16897392,enc,23
65536,16896816,dec,23
65536,16897312,enc,24
65536,16896816,dec,24
65536,16897312,enc,25
65536,16896672,dec,25
65536,16897472,enc,26
65536,16896720,dec,26
65536,16897552,enc,27
65536,16896704,dec,27
65536,16897392,enc,28
65536,16896752,dec,28
65536,16897456,enc,29
65536,16896752,dec,29
65536,16897392,enc,30
65536,16896752,dec,30
65536,16897456,enc,31
65536,16896752,dec,31
65536,16897392,enc,32
65536,16896816,dec,32
65536,16897456,enc,33
65536,16896656,dec,33
65536,16897360,enc,34
65536,16896672,dec,34
65536,16897488,enc,35
65536,16896768,dec,35
65536,16897440,enc,36
65536,16896752,dec,36
65536,16897456,enc,37
65536,16896752,dec,37
65536,16897392,enc,38
65536,16896752,dec,38
65536,16897328,enc,39
65536,16896816,dec,39
65536,16897440,enc,40
65536,16896672,dec,40
65536,16897376,enc,41
65536,16896816,dec,41
65536,16897488,enc,42
65536,16896768,dec,42
65536,16897440,enc,43
65536,16896752,dec,43
65536,16897472,enc,44
65536,16896736,dec,44
65536,16897392,enc,45
65536,16896816,dec,45
65536,16897456,enc,46
65536,16896816,dec,46
65536,16897392,enc,47
65536,16896816,dec,47
65536,16897376,enc,48
65536,16896816,dec,48
65536,16897552,enc,49
65536,16896704,dec,49
65536,16897440,enc,50
65536,16896752,dec,50
65536,16897392,enc,51
65536,16896816,dec,51
65536,16897392,enc,52
65536,16896752,dec,52
65536,16897456,enc,53
65536,16896752,dec,53
65536,16897392,enc,54
65536,16896816,dec,54
65536,16897328,enc,55
65536,16896816,dec,55
65536,16897488,enc,56
65536,16896768,dec,56
65536,16897488,enc,57
65536,16896704,dec,57
65536,16897456,enc,58
65536,16896752,dec,58
65536,16897392,enc,59
65536,16896752,dec,59
65536,16897328,enc,60
65536,16896816,dec,60
65536,16897392,enc,61
65536,16896816,dec,61
65536,16897328,enc,62
65536,16896816,dec,62
65536,16897488,enc,63
65536,16896768,dec,63
131072,33793328,enc,0
131072,33792672,dec,0
131072,33793376,enc,1
131072,33792672,dec,1
131072,33793392,enc,2
131072,33792816,dec,2
131072,33793328,enc,3
131072,33792672,dec,3
131072,33793552,enc,4
131072,33792752,dec,4
131072,33793456,enc,5
131072,33792752,dec,5
131072,33793568,enc,6
131072,33792816,dec,6
131072,33793392,enc,7
131072,33792816,dec,7
131072,33793472,enc,8
131072,33792816,dec,8
131072,33793392,enc,9
131072,33792816,dec,9
131072,33793328,enc,10
131072,33792672,dec,10
131072,33793472,enc,11
131072,33792816,dec,11
131072,33793328,enc,12
131072,33792672,dec,12
131072,33793568,enc,13
131072,33792816,dec,13
131072,33793488,enc,14
131072,33792816,dec,14
131072,33793472,enc,15
131072,33792816,dec,15
131072,33793392,enc,16
131072,33792816,dec,16
131072,33793328,enc,17
131072,33792672,dec,17
131072,33793392,enc,18
131072,33792672,dec,18
131072,33793328,enc,19
131072,33792672,dec,19
131072,33793408,enc,20
131072,33792816,dec,20
131072,33793456,enc,21
131072,33792672,dec,21
131072,33793472,enc,22
131072,33792816,dec,22
131072,33793392,enc,23
131072,33792816,dec,23
131072,33793328,enc,24
131072,33792672,dec,24
131072,33793392,enc,25
131072,33792816,dec,25
131072,33793552,enc,26
131072,33792816,dec,26
131072,33793568,enc,27
131072,33792816,dec,27
131072,33793392,enc,28
131072,33792816,dec,28
131072,33793472,enc,29
131072,33792816,dec,29
131072,33793392,enc,30
131072,33792816,dec,30
131072,33793328,enc,31
131072,33792816,dec,31
131072,33793392,enc,32
131072,33792672,dec,32
131072,33793472,enc,33
131072,33792816,dec,33
131072,33793456,enc,34
131072,33792752,dec,34
131072,33793568,enc,35
131072,33792816,dec,35
131072,33793456,enc,36
131072,33792672,dec,36
131072,33793472,enc,37
131072,33792816,dec,37
131072,33793392,enc,38
131072,33792816,dec,38
131072,33793328,enc,39
131072,33792672,dec,39
131072,33793520,enc,40
131072,33792864,dec,40
131072,33793456,enc,41
131072,33792816,dec,41
131072,33793552,enc,42
131072,33792752,dec,42
131072,33793456,enc,43
131072,33792672,dec,43
131072,33793472,enc,44
131072,33792816,dec,44
131072,33793392,enc,45
131072,33792816,dec,45
131072,33793328,enc,46
131072,33792672,dec,46
131072,33793392,enc,47
131072,33792528,dec,47
131072,33793456,enc,48
131072,33792752,dec,48
131072,33793568,enc,49
131072,33792816,dec,49
131072,33793456,enc,50
131072,33792816,dec,50
131072,33793472,enc,51
131072,33792816,dec,51
131072,33793392,enc,52
131072,33792816,dec,52
131072,33793328,enc,53
131072,33792816,dec,53
131072,33793392,enc,54
131072,33792672,dec,54
131072,33793328,enc,55
131072,33792672,dec,55
131072,33793568,enc,56
131072,33792816,dec,56
131072,33793488,enc,57
131072,33792816,dec,57
131072,33793472,enc,58
131072,33792816,dec,58
131072,33793392,enc,59
131072,33792816,dec,59
131072,33793328,enc,60
131072,33792672,dec,60
131072,33793392,enc,61
131072,33792672,dec,61
131072,33793328,enc,62
131072,33792672,dec,62
131072,33793552,enc,63
131072,33792752,dec,63
262144,67585504,enc,0
262144,67584832,dec,0
262144,67585552,enc,1
262144,67584880,dec,1
262144,67585504,enc,2
262144,67584928,dec,2
262144,67585504,enc,3
262144,67584832,dec,3
262144,67585568,enc,4
262144,67584928,dec,4
262144,67585600,enc,5
262144,67584832,dec,5
262144,67585568,enc,6
262144,67584928,dec,6
262144,67585504,enc,7
262144,67584928,dec,7
262144,67585568,enc,8
262144,67584928,dec,8
262144,67585504,enc,9
262144,67584688,dec,9
262144,67585504,enc,10
262144,67584832,dec,10
262144,67585488,enc,11
262144,67584944,dec,11
262144,67585504,enc,12
262144,67584832,dec,12
262144,67585568,enc,13
262144,67584928,dec,13
262144,67585504,enc,14
262144,67584928,dec,14
262144,67585568,enc,15
262144,67584928,dec,15
262144,67585504,enc,16
262144,67584928,dec,16
262144,67585504,enc,17
262144,67584832,dec,17
262144,67585504,enc,18
262144,67584848,dec,18
262144,67585504,enc,19
262144,67584832,dec,19
262144,67585584,enc,20
262144,67584832,dec,20
262144,67585600,enc,21
262144,67584832,dec,21
262144,67585568,enc,22
262144,67584928,dec,22
262144,67585504,enc,23
262144,67584848,dec,23
262144,67585504,enc,24
262144,67584832,dec,24
262144,67585408,enc,25
262144,67584848,dec,25
262144,67585600,enc,26
262144,67584832,dec,26
262144,67585568,enc,27
262144,67584912,dec,27
262144,67585504,enc,28
262144,67584912,dec,28
262144,67585568,enc,29
262144,67584992,dec,29
262144,67585504,enc,30
262144,67584688,dec,30
262144,67585568,enc,31
262144,67584928,dec,31
262144,67585504,enc,32
262144,67584848,dec,32
262144,67585488,enc,33
262144,67584944,dec,33
262144,67585600,enc,34
262144,67584832,dec,34
262144,67585568,enc,35
262144,67584928,dec,35
262144,67585600,enc,36
262144,67584896,dec,36
262144,67585424,enc,37
262144,67584928,dec,37
262144,67585504,enc,38
262144,67584928,dec,38
262144,67585504,enc,39
262144,67584832,dec,39
262144,67585584,enc,40
262144,67584832,dec,40
262144,67585600,enc,41
262144,67584832,dec,41
262144,67585568,enc,42
262144,67584928,dec,42
262144,67585600,enc,43
262144,67584896,dec,43
262144,67585552,enc,44
262144,67584880,dec,44
262144,67585504,enc,45
262144,67584848,dec,45
262144,67585504,enc,46
262144,67584832,dec,46
262144,67585584,enc,47
262144,67584832,dec,47
262144,67585600,enc,48
262144,67584832,dec,48
262144,67585568,enc,49
262144,67584912,dec,49
262144,67585600,enc,50
262144,67584832,dec,50
262144,67585568,enc,51
262144,67584928,dec,51
262144,67585504,enc,52
262144,67584928,dec,52
262144,67585584,enc,53
262144,67584912,dec,53
262144,67585504,enc,54
262144,67584848,dec,54
262144,67585504,enc,55
262144,67584832,dec,55
262144,67585568,enc,56
262144,67584928,dec,56
262144,67585504,enc,57
262144,67584928,dec,57
262144,67585568,enc,58
262144,67584928,dec,58
262144,67585504,enc,59
262144,67584928,dec,59
262144,67585504,enc,60
262144,67584832,dec,60
262144,67585504,enc,61
262144,67584848,dec,61
262144,67585504,enc,62
262144,67584832,dec,62
262144,67585568,enc,63
262144,67584928,dec,63
524288,135169632,enc,0
524288,135169008,dec,0
524288,135169680,enc,1
524288,135169056,dec,1
524288,135169616,enc,2
524288,135169056,dec,2
524288,135169632,enc,3
524288,135169008,dec,3
524288,135169632,enc,4
524288,135168992,dec,4
524288,135169648,enc,5
524288,135169008,dec,5
524288,135169696,enc,6
524288,135169056,dec,6
524288,135169616,enc,7
524288,135169056,dec,7
524288,135169552,enc,8
524288,135169056,dec,8
524288,135169632,enc,9
524288,135168976,dec,9
524288,135169632,enc,10
524288,135169008,dec,10
524288,135169760,enc,11
524288,135169056,dec,11
524288,135169632,enc,12
524288,135169008,dec,12
524288,135169696,enc,13
524288,135169056,dec,13
524288,135169616,enc,14
524288,135169200,dec,14
524288,135169696,enc,15
524288,135169056,dec,15
524288,135169616,enc,16
524288,135169056,dec,16
524288,135169632,enc,17
524288,135169008,dec,17
524288,135169632,enc,18
524288,135168976,dec,18
524288,135169632,enc,19
524288,135169008,dec,19
524288,135169696,enc,20
524288,135169056,dec,20
524288,135169648,enc,21
524288,135168864,dec,21
524288,135169696,enc,22
524288,135169056,dec,22
524288,135169632,enc,23
524288,135169056,dec,23
524288,135169632,enc,24
524288,135169008,dec,24
524288,135169632,enc,25
524288,135168976,dec,25
524288,135169648,enc,26
524288,135169008,dec,26
524288,135169696,enc,27
524288,135169056,dec,27
524288,135169616,enc,28
524288,135169072,dec,28
524288,135169696,enc,29
524288,135169056,dec,29
524288,135169632,enc,30
524288,135168976,dec,30
524288,135169696,enc,31
524288,135169056,dec,31
524288,135169632,enc,32
524288,135168976,dec,32
524288,135169760,enc,33
524288,135168912,dec,33
524288,135169632,enc,34
524288,135169008,dec,34
524288,135169696,enc,35
524288,135169056,dec,35
524288,135169632,enc,36
524288,135169008,dec,36
524288,135169696,enc,37
524288,135169056,dec,37
524288,135169616,enc,38
524288,135169056,dec,38
524288,135169632,enc,39
524288,135169008,dec,39
524288,135169696,enc,40
524288,135169056,dec,40
524288,135169648,enc,41
524288,135169008,dec,41
524288,135169696,enc,42
524288,135169056,dec,42
524288,135169648,enc,43
524288,135169008,dec,43
524288,135169616,enc,44
524288,135168976,dec,44
524288,135169632,enc,45
524288,135168976,dec,45
524288,135169632,enc,46
524288,135169008,dec,46
524288,135169696,enc,47
524288,135169056,dec,47
524288,135169648,enc,48
524288,135169008,dec,48
524288,135169696,enc,49
524288,135169056,dec,49
524288,135169648,enc,50
524288,135169008,dec,50
524288,135169696,enc,51
524288,135169056,dec,51
524288,135169632,enc,52
524288,135169056,dec,52
524288,135169696,enc,53
524288,135169056,dec,53
524288,135169632,enc,54
524288,135168976,dec,54
524288,135169632,enc,55
524288,135169008,dec,55
524288,135169696,enc,56
524288,135169056,dec,56
524288,135169616,enc,57
524288,135169056,dec,57
524288,135169696,enc,58
524288,135169056,dec,58
524288,135169616,enc,59
524288,135169056,dec,59
524288,135169632,enc,60
524288,135169008,dec,60
524288,135169632,enc,61
524288,135168976,dec,61
524288,135169632,enc,62
524288,135169008,dec,62
524288,135169696,enc,63
524288,135169056,dec,63
1048576,270337952,enc,0
1048576,270337328,dec,0
1048576,270338000,enc,1
1048576,270337232,dec,1
1048576,270337952,enc,2
1048576,270337232,dec,2
1048576,270337952,enc,3
1048576,270337328,dec,3
1048576,270338112,enc,4
1048576,270337152,dec,4
1048576,270337952,enc,5
1048576,270337328,dec,5
1048576,270338112,enc,6
1048576,270337296,dec,6
1048576,270337952,enc,7
1048576,270337232,dec,7
1048576,270337872,enc,8
1048576,270337312,dec,8
1048576,270338016,enc,9
1048576,270337392,dec,9
1048576,270337952,enc,10
1048576,270337328,dec,10
1048576,270337936,enc,11
1048576,270337312,dec,11
1048576,270337952,enc,12
1048576,270337328,dec,12
1048576,270338112,enc,13
1048576,270337296,dec,13
1048576,270337952,enc,14
1048576,270337392,dec,14
1048576,270337872,enc,15
1048576,270337312,dec,15
1048576,270337952,enc,16
1048576,270337232,dec,16
1048576,270337952,enc,17
1048576,270337328,dec,17
1048576,270338112,enc,18
1048576,270337296,dec,18
1048576,270337952,enc,19
1048576,270337328,dec,19
1048576,270337888,enc,20
1048576,270337232,dec,20
1048576,270338128,enc,21
1048576,270337344,dec,21
1048576,270337872,enc,22
1048576,270337232,dec,22
1048576,270338112,enc,23
1048576,270337296,dec,23
1048576,270338112,enc,24
1048576,270337392,dec,24
1048576,270338112,enc,25
1048576,270337296,dec,25
1048576,270337952,enc,26
1048576,270337328,dec,26
1048576,270338112,enc,27
1048576,270337296,dec,27
1048576,270337952,enc,28
1048576,270337232,dec,28
1048576,270337936,enc,29
1048576,270337392,dec,29
1048576,270338016,enc,30
1048576,270337392,dec,30
1048576,270338112,enc,31
1048576,270337296,dec,31
1048576,270338112,enc,32
1048576,270337296,dec,32
1048576,270337936,enc,33
1048576,270337312,dec,33
1048576,270337952,enc,34
1048576,270337328,dec,34
1048576,270338112,enc,35
1048576,270337296,dec,35
1048576,270338032,enc,36
1048576,270337392,dec,36
1048576,270337872,enc,37
1048576,270337312,dec,37
1048576,270337952,enc,38
1048576,270337312,dec,38
1048576,270337952,enc,39
1048576,270337328,dec,39
1048576,270338032,enc,40
1048576,270337392,dec,40
1048576,270337872,enc,41
1048576,270337264,dec,41
1048576,270338112,enc,42
1048576,270337296,dec,42
1048576,270338032,enc,43
1048576,270337376,dec,43
1048576,270338000,enc,44
1048576,270337392,dec,44
1048576,270338112,enc,45
1048576,270337296,dec,45
1048576,270337952,enc,46
1048576,270337328,dec,46
1048576,270338032,enc,47
1048576,270337392,dec,47
1048576,270337952,enc,48
1048576,270337328,dec,48
1048576,270338112,enc,49
1048576,270337152,dec,49
1048576,270338032,enc,50
1048576,270337392,dec,50
1048576,270337872,enc,51
1048576,270337392,dec,51
1048576,270337952,enc,52
1048576,270337312,dec,52
1048576,270338112,enc,53
1048576,270337296,dec,53
1048576,270338112,enc,54
1048576,270337296,dec,54
1048576,270337952,enc,55
1048576,270337328,dec,55
1048576,270338112,enc,56
1048576,270337296,dec,56
1048576,270337952,enc,57
1048576,270337392,dec,57
1048576,270337872,enc,58
1048576,270337232,dec,58
1048576,270337952,enc,59
1048576,270337232,dec,59
1048576,270337968,enc,60
1048576,270337328,dec,60
1048576,270338112,enc,61
1048576,270337296,dec,61
1048576,270337952,enc,62
1048576,270337328,dec,62
1048576,270338112,enc,63
1048576,270337296,dec,63
2097152,540674768,enc,0
2097152,540673952,dec,0
2097152,540674720,enc,1
2097152,540673952,dec,1
2097152,540674528,enc,2
2097152,540674016,dec,2
2097152,540674768,enc,3
2097152,540673952,dec,3
2097152,540674592,enc,4
2097152,540673952,dec,4
2097152,540674624,enc,5
2097152,540673904,dec,5
2097152,540674672,enc,6
2097152,540673952,dec,6
2097152,540674528,enc,7
2097152,540674016,dec,7
2097152,540674592,enc,8
2097152,540674016,dec,8
2097152,540674528,enc,9
2097152,540674016,dec,9
2097152,540674768,enc,10
2097152,540673952,dec,10
2097152,540674656,enc,11
2097152,540673872,dec,11
2097152,540674624,enc,12
2097152,540673904,dec,12
2097152,540674672,enc,13
2097152,540673952,dec,13
2097152,540674672,enc,14
2097152,540673952,dec,14
2097152,540674592,enc,15
2097152,540673952,dec,15
2097152,540674528,enc,16
2097152,540674016,dec,16
2097152,540674768,enc,17
2097152,540673952,dec,17
2097152,540674608,enc,18
2097152,540673792,dec,18
2097152,540674768,enc,19
2097152,540673952,dec,19
2097152,540674592,enc,20
2097152,540673952,dec,20
2097152,540674624,enc,21
2097152,540674016,dec,21
2097152,540674592,enc,22
2097152,540673952,dec,22
2097152,540674608,enc,23
2097152,540673872,dec,23
2097152,540674608,enc,24
2097152,540673872,dec,24
2097152,540674608,enc,25
2097152,540674016,dec,25
2097152,540674624,enc,26
2097152,540673904,dec,26
2097152,540674672,enc,27
2097152,540673952,dec,27
2097152,540674528,enc,28
2097152,540673952,dec,28
2097152,540674592,enc,29
2097152,540673872,dec,29
2097152,540674528,enc,30
2097152,540673872,dec,30
2097152,540674672,enc,31
2097152,540673792,dec,31
2097152,540674608,enc,32
2097152,540674016,dec,32
2097152,540674656,enc,33
2097152,540673872,dec,33
2097152,540674624,enc,34
2097152,540673904,dec,34
2097152,540674672,enc,35
2097152,540673952,dec,35
2097152,540674528,enc,36
2097152,540674016,dec,36
2097152,540674592,enc,37
2097152,540674096,dec,37
2097152,540674528,enc,38
2097152,540674016,dec,38
2097152,540674768,enc,39
2097152,540673952,dec,39
2097152,540674592,enc,40
2097152,540673952,dec,40
2097152,540674624,enc,41
2097152,540674016,dec,41
2097152,540674608,enc,42
2097152,540674016,dec,42
2097152,540674672,enc,43
2097152,540674016,dec,43
2097152,540674704,enc,44
2097152,540674016,dec,44
2097152,540674608,enc,45
2097152,540674096,dec,45
2097152,540674768,enc,46
2097152,540673952,dec,46
2097152,540674592,enc,47
2097152,540673952,dec,47
2097152,540674624,enc,48
2097152,540673904,dec,48
2097152,540674592,enc,49
2097152,540673952,dec,49
2097152,540674528,enc,50
2097152,540674016,dec,50
2097152,540674592,enc,51
2097152,540673952,dec,51
2097152,540674528,enc,52
2097152,540674016,dec,52
2097152,540674672,enc,53
2097152,540673952,dec,53
2097152,540674608,enc,54
2097152,540674016,dec,54
2097152,540674768,enc,55
2097152,540673952,dec,55
2097152,540674608,enc,56
2097152,540674016,dec,56
2097152,540674672,enc,57
2097152,540673952,dec,57
2097152,540674592,enc,58
2097152,540673952,dec,58
2097152,540674672,enc,59
2097152,540673952,dec,59
2097152,540674768,enc,60
2097152,540673952,dec,60
2097152,540674608,enc,61
2097152,540674016,dec,61
2097152,540674768,enc,62
2097152,540673952,dec,62
2097152,540674608,enc,63
2097152,540673792,dec,63
4194304,1081347904,enc,0
4194304,1081347200,dec,0
4194304,1081347792,enc,1
4194304,1081347200,dec,1
4194304,1081347968,enc,2
4194304,1081347136,dec,2
4194304,1081347904,enc,3
4194304,1081347200,dec,3
4194304,1081347824,enc,4
4194304,1081347056,dec,4
4194304,1081347792,enc,5
4194304,1081347056,dec,5
4194304,1081347584,enc,6
4194304,1081347056,dec,6
4194304,1081347808,enc,7
4194304,1081347136,dec,7
4194304,1081347888,enc,8
4194304,1081347136,dec,8
4194304,1081347968,enc,9
4194304,1081347136,dec,9
4194304,1081347904,enc,10
4194304,1081347200,dec,10
4194304,1081347952,enc,11
4194304,1081347136,dec,11
4194304,1081347792,enc,12
4194304,1081347056,dec,12
4194304,1081347728,enc,13
4194304,1081347296,dec,13
4194304,1081347888,enc,14
4194304,1081347056,dec,14
4194304,1081347888,enc,15
4194304,1081347136,dec,15
4194304,1081347968,enc,16
4194304,1081347136,dec,16
4194304,1081347904,enc,17
4194304,1081347200,dec,17
4194304,1081347728,enc,18
4194304,1081347136,dec,18
4194304,1081347696,enc,19
4194304,1081347056,dec,19
4194304,1081347904,enc,20
4194304,1081347136,dec,20
4194304,1081347968,enc,21
4194304,1081347136,dec,21
4194304,1081347888,enc,22
4194304,1081347136,dec,22
4194304,1081347872,enc,23
4194304,1081347136,dec,23
4194304,1081347904,enc,24
4194304,1081347200,dec,24
4194304,1081347888,enc,25
4194304,1081347200,dec,25
4194304,1081347792,enc,26
4194304,1081347056,dec,26
4194304,1081347728,enc,27
4194304,1081347296,dec,27
4194304,1081347888,enc,28
4194304,1081347056,dec,28
4194304,1081347888,enc,29
4194304,1081347136,dec,29
4194304,1081347968,enc,30
4194304,1081347136,dec,30
4194304,1081347792,enc,31
4194304,1081347136,dec,31
4194304,1081347952,enc,32
4194304,1081347136,dec,32
4194304,1081347952,enc,33
4194304,1081347136,dec,33
4194304,1081347792,enc,34
4194304,1081347056,dec,34
4194304,1081347728,enc,35
4194304,1081347296,dec,35
4194304,1081347968,enc,36
4194304,1081347136,dec,36
4194304,1081347728,enc,37
4194304,1081347056,dec,37
4194304,1081347968,enc,38
4194304,1081347136,dec,38
4194304,1081347904,enc,39
4194304,1081347200,dec,39
4194304,1081347680,enc,40
4194304,1081347200,dec,40
4194304,1081347904,enc,41
4194304,1081347344,dec,41
4194304,1081347952,enc,42
4194304,1081347136,dec,42
4194304,1081347888,enc,43
4194304,1081347056,dec,43
4194304,1081347712,enc,44
4194304,1081347248,dec,44
4194304,1081347888,enc,45
4194304,1081347344,dec,45
4194304,1081347712,enc,46
4194304,1081347248,dec,46
4194304,1081347824,enc,47
4194304,1081347200,dec,47
4194304,1081347792,enc,48
4194304,1081347200,dec,48
4194304,1081347824,enc,49
4194304,1081347056,dec,49
4194304,1081348112,enc,50
4194304,1081347136,dec,50
4194304,1081347824,enc,51
4194304,1081346912,dec,51
4194304,1081347968,enc,52
4194304,1081347136,dec,52
4194304,1081347952,enc,53
4194304,1081347200,dec,53
4194304,1081347952,enc,54
4194304,1081347136,dec,54
4194304,1081347904,enc,55
4194304,1081347200,dec,55
4194304,1081347728,enc,56
4194304,1081347296,dec,56
4194304,1081347888,enc,57
4194304,1081346912,dec,57
4194304,1081348032,enc,58
4194304,1081347136,dec,58
4194304,1081347968,enc,59
4194304,1081346992,dec,59
4194304,1081347904,enc,60
4194304,1081347200,dec,60
4194304,1081347712,enc,61
4194304,1081347216,dec,61
4194304,1081347904,enc,62
4194304,1081347200,dec,62
4194304,1081347728,enc,63
4194304,1081347200,dec,63
8388608,2162694208,enc,0
8388608,2162693520,dec,0
8388608,2162694208,enc,1
8388608,2162693552,dec,1
8388608,2162694192,enc,2
8388608,2162693520,dec,2
8388608,2162694272,enc,3
8388608,2162693296,dec,3
8388608,2162694272,enc,4
8388608,2162693520,dec,4
8388608,2162694080,enc,5
8388608,2162693408,dec,5
8388608,2162694320,enc,6
8388608,2162693696,dec,6
8388608,2162694192,enc,7
8388608,2162693520,dec,7
8388608,2162694128,enc,8
8388608,2162693520,dec,8
8388608,2162694192,enc,9
8388608,2162693520,dec,9
8388608,2162694208,enc,10
8388608,2162693520,dec,10
8388608,2162694240,enc,11
8388608,2162693408,dec,11
8388608,2162694224,enc,12
8388608,2162693552,dec,12
8388608,2162694384,enc,13
8388608,2162693408,dec,13
8388608,2162694192,enc,14
8388608,2162693520,dec,14
8388608,2162694128,enc,15
8388608,2162693664,dec,15
8388608,2162694192,enc,16
8388608,2162693520,dec,16
8388608,2162694048,enc,17
8388608,2162693520,dec,17
8388608,2162694272,enc,18
8388608,2162693504,dec,18
8388608,2162694368,enc,19
8388608,2162693600,dec,19
8388608,2162694368,enc,20
8388608,2162693520,dec,20
8388608,2162694048,enc,21
8388608,2162693520,dec,21
8388608,2162694128,enc,22
8388608,2162693664,dec,22
8388608,2162694192,enc,23
8388608,2162693520,dec,23
8388608,2162694128,enc,24
8388608,2162693520,dec,24
8388608,2162694384,enc,25
8388608,2162693552,dec,25
8388608,2162694224,enc,26
8388608,2162693552,dec,26
8388608,2162694160,enc,27
8388608,2162693328,dec,27
8388608,2162694192,enc,28
8388608,2162693520,dec,28
8388608,2162694128,enc,29
8388608,2162693520,dec,29
8388608,2162694192,enc,30
8388608,2162693520,dec,30
8388608,2162693984,enc,31
8388608,2162693520,dec,31
8388608,2162694240,enc,32
8388608,2162693408,dec,32
8388608,2162694240,enc,33
8388608,2162693408,dec,33
8388608,2162694368,enc,34
8388608,2162693600,dec,34
8388608,2162694384,enc,35
8388608,2162693408,dec,35
8388608,2162694192,enc,36
8388608,2162693520,dec,36
8388608,2162694416,enc,37
8388608,2162693376,dec,37
8388608,2162694192,enc,38
8388608,2162693520,dec,38
8388608,2162694128,enc,39
8388608,2162693664,dec,39
8388608,2162694272,enc,40
8388608,2162693664,dec,40
8388608,2162694192,enc,41
8388608,2162693376,dec,41
8388608,2162694384,enc,42
8388608,2162693408,dec,42
8388608,2162694192,enc,43
8388608,2162693664,dec,43
8388608,2162694144,enc,44
8388608,2162693520,dec,44
8388608,2162694000,enc,45
8388608,2162693552,dec,45
8388608,2162694304,enc,46
8388608,2162693360,dec,46
8388608,2162694272,enc,47
8388608,2162693520,dec,47
8388608,2162694224,enc,48
8388608,2162693552,dec,48
8388608,2162694272,enc,49
8388608,2162693520,dec,49
8388608,2162694336,enc,50
8388608,2162693376,dec,50
8388608,2162694144,enc,51
8388608,2162693408,dec,51
8388608,2162694336,enc,52
8388608,2162693376,dec,52
8388608,2162694224,enc,53
8388608,2162693408,dec,53
8388608,2162694096,enc,54
8388608,2162693552,dec,54
8388608,2162694208,enc,55
8388608,2162693360,dec,55
8388608,2162694304,enc,56
8388608,2162693488,dec,56
8388608,2162694192,enc,57
8388608,2162693520,dec,57
8388608,2162694320,enc,58
8388608,2162693472,dec,58
8388608,2162694336,enc,59
8388608,2162693376,dec,59
8388608,2162694128,enc,60
8388608,2162693584,dec,60
8388608,2162694096,enc,61
8388608,2162693552,dec,61
8388608,2162694208,enc,62
8388608,2162693504,dec,62
8388608,2162694320,enc,63
8388608,2162693168,dec,63
16777216,4325386640,enc,0
16777216,4325385712,dec,0
16777216,4325386864,enc,1
16777216,4325385744,dec,1
16777216,4325386720,enc,2
16777216,4325385792,dec,2
16777216,4325386640,enc,3
16777216,4325385808,dec,3
16777216,4325386832,enc,4
16777216,4325385744,dec,4
16777216,4325386736,enc,5
16777216,4325385824,dec,5
16777216,4325386720,enc,6
16777216,4325385824,dec,6
16777216,4325386704,enc,7
16777216,4325385792,dec,7
16777216,4325386640,enc,8
16777216,4325385856,dec,8
16777216,4325386720,enc,9
16777216,4325385712,dec,9
16777216,4325386832,enc,10
16777216,4325385808,dec,10
16777216,4325386816,enc,11
16777216,4325385760,dec,11
16777216,4325386864,enc,12
16777216,4325385744,dec,12
16777216,4325386800,enc,13
16777216,4325385760,dec,13
16777216,4325386704,enc,14
16777216,4325385792,dec,14
16777216,4325386640,enc,15
16777216,4325385712,dec,15
16777216,4325386720,enc,16
16777216,4325385712,dec,16
16777216,4325386560,enc,17
16777216,4325385744,dec,17
16777216,4325386720,enc,18
16777216,4325385712,dec,18
16777216,4325386720,enc,19
16777216,4325385744,dec,19
16777216,4325386832,enc,20
16777216,4325385744,dec,20
16777216,4325386720,enc,21
16777216,4325385856,dec,21
16777216,4325386832,enc,22
16777216,4325385744,dec,22
16777216,4325386672,enc,23
16777216,4325385808,dec,23
16777216,4325386640,enc,24
16777216,4325385712,dec,24
16777216,4325386560,enc,25
16777216,4325385840,dec,25
16777216,4325386640,enc,26
16777216,4325385984,dec,26
16777216,4325386736,enc,27
