size,cycles,type,dpu
32768,82746896,dec,41
32768,82746400,enc,42
32768,82746896,dec,42
32768,81710592,enc,43
32768,81710944,dec,43
32768,83747856,enc,44
32768,83748192,dec,44
32768,83426128,enc,45
32768,83426080,dec,45
32768,83070224,enc,46
32768,83070464,dec,46
32768,84421072,enc,47
32768,84421408,dec,47
32768,82045712,enc,48
32768,82046016,dec,48
32768,82746544,enc,49
32768,82746928,dec,49
32768,82746400,enc,50
32768,82746896,dec,50
32768,81710560,enc,51
32768,81710992,dec,51
32768,83070224,enc,52
32768,83070496,dec,52
32768,81033664,enc,53
32768,81033824,dec,53
32768,84749280,enc,54
32768,84749536,dec,54
32768,80017168,enc,55
32768,80017280,dec,55
32768,81364704,enc,56
32768,81364976,dec,56
32768,80410480,enc,57
32768,80410784,dec,57
32768,84420928,enc,58
32768,84421344,dec,58
32768,82746704,enc,59
32768,82746896,dec,59
32768,83070224,enc,60
32768,83070512,dec,60
32768,80698080,enc,61
32768,80698464,dec,61
32768,83747968,enc,62
32768,83748144,dec,62
32768,81364736,enc,63
32768,81364928,dec,63
65536,162017232,enc,0
65536,162017552,dec,0
65536,169446800,enc,1
65536,169447552,dec,1
65536,160771424,enc,2
65536,160771824,dec,2
65536,166800544,enc,3
65536,166800896,dec,3
65536,168244528,enc,4
65536,168245776,dec,4
65536,159307088,enc,5
65536,159307392,dec,5
65536,168790688,enc,6
65536,168791424,dec,6
65536,166089696,enc,7
65536,166089872,dec,7
65536,164041440,enc,8
65536,164041584,dec,8
65536,166800368,enc,9
65536,166800784,dec,9
65536,168791056,enc,10
65536,168791120,dec,10
65536,164741936,enc,11
65536,164742336,dec,11
65536,166800288,enc,12
65536,166800784,dec,12
65536,160771376,enc,13
65536,160771648,dec,13
65536,165442880,enc,14
65536,165442992,dec,14
65536,166089520,enc,15
65536,166089904,dec,15
65536,159984944,enc,16
65536,159985216,dec,16
65536,167444688,enc,17
65536,167445056,dec,17
65536,160771456,enc,18
65536,160771760,dec,18
65536,168790880,enc,19
65536,168791232,dec,19
65536,170793552,enc,20
65536,170793872,dec,20
65536,167444752,enc,21
65536,167444928,dec,21
65536,162679424,enc,22
65536,162679696,dec,22
65536,166800864,enc,23
65536,166800800,dec,23
65536,168790976,enc,24
65536,168791680,dec,24
65536,170114096,enc,25
65536,170114240,dec,25
65536,164742144,enc,26
65536,164742432,dec,26
65536,165442336,enc,27
65536,165442992,dec,27
65536,170113952,enc,28
65536,170114320,dec,28
65536,164041520,enc,29
65536,164041664,dec,29
65536,161346528,enc,30
65536,161346784,dec,30
65536,164742144,enc,31
65536,164742448,dec,31
65536,163371312,enc,32
65536,163371472,dec,32
65536,164741968,enc,33
65536,164742272,dec,33
65536,165442496,enc,34
65536,165442992,dec,34
65536,164041520,enc,35
65536,164041600,dec,35
65536,172831952,enc,36
65536,172832160,dec,36
65536,162017328,enc,37
65536,162017552,dec,37
65536,167444656,enc,38
65536,167444976,dec,38
65536,162679344,enc,39
65536,162679696,dec,39
65536,168245600,enc,40
65536,168245728,dec,40
65536,166089696,enc,41
65536,166089872,dec,41
65536,163371312,enc,42
65536,163371472,dec,42
65536,160771232,enc,43
65536,160771760,dec,43
65536,166800416,enc,44
65536,166801200,dec,44
65536,157034448,enc,45
65536,157034784,dec,45
65536,162017296,enc,46
65536,162017536,dec,46
65536,164741920,enc,47
65536,164742432,dec,47
65536,170793632,enc,48
65536,170793984,dec,48
65536,167444688,enc,49
65536,167445056,dec,49
65536,166089696,enc,50
65536,166089872,dec,50
65536,166089696,enc,51
65536,166089872,dec,51
65536,162679280,enc,52
65536,162679696,dec,52
65536,163371168,enc,53
65536,163371504,dec,53
65536,163371264,enc,54
65536,163371392,dec,54
65536,165442640,enc,55
65536,165442992,dec,55
65536,165442640,enc,56
65536,165442992,dec,56
65536,162679344,enc,57
65536,162679808,dec,57
65536,164041344,enc,58
65536,164041680,dec,58
65536,166801008,enc,59
65536,166800672,dec,59
65536,165442640,enc,60
65536,165442992,dec,60
65536,164041488,enc,61
65536,164041616,dec,61
65536,157968640,enc,62
65536,157968992,dec,62
65536,158636160,enc,63
65536,158636592,dec,63
131072,333551104,enc,0
131072,333550512,dec,0
131072,321493328,enc,1
131072,321493856,dec,1
131072,342907120,enc,2
131072,342907232,dec,2
131072,334838560,enc,3
131072,334838656,dec,3
131072,319920464,enc,4
131072,319920800,dec,4
131072,334838368,enc,5
131072,334838656,dec,5
131072,322643344,enc,6
131072,322643760,dec,6
131072,337530464,enc,7
131072,337530736,dec,7
131072,317223408,enc,8
131072,317223664,dec,8
131072,321493664,enc,9
131072,321493760,dec,9
131072,323984608,enc,10
131072,323984912,dec,10
131072,340176432,enc,11
131072,340176592,dec,11
131072,326692304,enc,12
131072,326692544,dec,12
131072,329433728,enc,13
131072,329434112,dec,13
131072,334838560,enc,14
131072,334838656,dec,14
131072,323984752,enc,15
131072,323985040,dec,15
131072,333550288,enc,16
131072,333550736,dec,16
131072,319920368,enc,17
131072,319920832,dec,17
131072,326692416,enc,18
131072,326692640,dec,18
131072,333550416,enc,19
131072,333550976,dec,19
131072,337530496,enc,20
131072,337530752,dec,20
131072,321493376,enc,21
131072,321493760,dec,21
131072,333550944,enc,22
131072,333550912,dec,22
131072,325308768,enc,23
131072,325309136,dec,23
131072,330834944,enc,24
131072,330835152,dec,24
131072,351012336,enc,25
131072,351012704,dec,25
131072,344286384,enc,26
131072,344286848,dec,26
131072,330835088,enc,27
131072,330835152,dec,27
131072,314523232,enc,28
131072,314523728,dec,28
131072,334838272,enc,29
131072,334838720,dec,29
131072,322643344,enc,30
131072,322643776,dec,30
131072,321493472,enc,31
131072,321493824,dec,31
131072,332128288,enc,32
131072,332128656,dec,32
131072,328032704,enc,33
131072,328032720,dec,33
131072,332128528,enc,34
131072,332128816,dec,34
131072,337530880,enc,35
131072,337530816,dec,35
131072,321493328,enc,36
131072,321493840,dec,36
131072,323984688,enc,37
131072,323984944,dec,37
131072,330834720,enc,38
131072,330835136,dec,38
131072,326692272,enc,39
131072,326692624,dec,39
131072,329433840,enc,40
131072,329434080,dec,40
131072,325308848,enc,41
131072,325309120,dec,41
131072,337530096,enc,42
131072,337530864,dec,42
131072,336439872,enc,43
131072,336439952,dec,43
131072,322643344,enc,44
131072,322643760,dec,44
131072,325308816,enc,45
131072,325308992,dec,45
131072,319920560,enc,46
131072,319920848,dec,46
131072,326692208,enc,47
131072,326692464,dec,47
131072,328032320,enc,48
131072,328032704,dec,48
131072,322643264,enc,49
131072,322643664,dec,49
131072,321493312,enc,50
131072,321493840,dec,50
131072,321493328,enc,51
131072,321493904,dec,51
131072,322643344,enc,52
131072,322643776,dec,52
131072,329433760,enc,53
131072,329434048,dec,53
131072,332128528,enc,54
131072,332128848,dec,54
131072,314523472,enc,55
131072,314523840,dec,55
131072,314020448,enc,56
131072,314019360,dec,56
131072,334838368,enc,57
131072,334838656,dec,57
131072,330834720,enc,58
131072,330835136,dec,58
131072,337531040,enc,59
131072,337530752,dec,59
131072,333550592,enc,60
131072,333550416,dec,60
131072,330834800,enc,61
131072,330835152,dec,61
131072,338842352,enc,62
131072,338842816,dec,62
131072,340176432,enc,63
131072,340176592,dec,63
262144,653334592,enc,0
262144,653334784,dec,0
262144,647919552,enc,1
262144,647919824,dec,1
262144,647919552,enc,2
262144,647919936,dec,2
262144,658816992,enc,3
262144,658817280,dec,3
262144,656014864,enc,4
262144,656015040,dec,4
262144,667049632,enc,5
262144,667050000,dec,5
262144,661619328,enc,6
262144,661619536,dec,6
262144,642937840,enc,7
262144,642937856,dec,7
262144,658817184,enc,8
262144,658817440,dec,8
262144,680300864,enc,9
262144,680301216,dec,9
262144,683018448,enc,10
262144,683018688,dec,10
262144,664205968,enc,11
262144,664206288,dec,11
262144,650567536,enc,12
262144,650567920,dec,12
262144,658817216,enc,13
262144,658817312,dec,13
262144,650567680,enc,14
262144,650567984,dec,14
262144,647919632,enc,15
262144,647919904,dec,15
262144,639791712,enc,16
262144,639792224,dec,16
262144,658817216,enc,17
262144,658817536,dec,17
262144,695245392,enc,18
262144,695246464,dec,18
262144,637081072,enc,19
262144,637081360,dec,19
262144,675009264,enc,20
262144,675008816,dec,20
262144,634397680,enc,21
262144,634397984,dec,21
262144,653334576,enc,22
262144,653334816,dec,22
262144,653334592,enc,23
262144,653334768,dec,23
262144,653334592,enc,24
262144,653334768,dec,24
262144,667049888,enc,25
262144,667050416,dec,25
262144,661619456,enc,26
262144,661619616,dec,26
262144,658816944,enc,27
262144,658817456,dec,27
262144,667049984,enc,28
262144,667050256,dec,28
262144,642937648,enc,29
262144,642938032,dec,29
262144,645237120,enc,30
262144,645237376,dec,30
262144,683018464,enc,31
262144,683018640,dec,31
262144,661619312,enc,32
262144,661619536,dec,32
262144,664205920,enc,33
262144,664206160,dec,33
262144,664206144,enc,34
262144,664206224,dec,34
262144,650567472,enc,35
262144,650567936,dec,35
262144,642937008,enc,36
262144,642937856,dec,36
262144,645237072,enc,37
262144,645237344,dec,37
262144,647919552,enc,38
262144,647919952,dec,38
262144,661619456,enc,39
262144,661619552,dec,39
262144,647919632,enc,40
262144,647919840,dec,40
262144,658816976,enc,41
262144,658817328,dec,41
262144,647919632,enc,42
262144,647919840,dec,42
262144,653334480,enc,43
262144,653334784,dec,43
262144,664205968,enc,44
262144,664206480,dec,44
262144,672828384,enc,45
262144,672828496,dec,45
262144,667049872,enc,46
262144,667049968,dec,46
262144,647919552,enc,47
262144,647919808,dec,47
262144,658816944,enc,48
262144,658817440,dec,48
262144,637080880,enc,49
262144,637081280,dec,49
262144,680300736,enc,50
262144,680301120,dec,50
262144,664205984,enc,51
262144,664206288,dec,51
262144,645237024,enc,52
262144,645237392,dec,52
262144,664205968,enc,53
262144,664206336,dec,53
262144,658817168,enc,54
262144,658817504,dec,54
262144,667049920,enc,55
262144,667050240,dec,55
262144,661619456,enc,56
262144,661619568,dec,56
262144,664205984,enc,57
262144,664206480,dec,57
262144,667049984,enc,58
262144,667050000,dec,58
262144,669625856,enc,59
262144,669625984,dec,59
262144,691170352,enc,60
262144,691170608,dec,60
262144,667049216,enc,61
262144,667050000,dec,61
262144,645237152,enc,62
262144,645237568,dec,62
262144,647919552,enc,63
262144,647919888,dec,63
524288,1301085184,enc,0
524288,1301085536,dec,0
524288,1317583840,enc,1
524288,1317584176,dec,1
524288,1334048672,enc,2
524288,1334048928,dec,2
524288,1349968176,enc,3
524288,1349968640,dec,3
524288,1295789360,enc,4
524288,1295789664,dec,4
524288,1317583776,enc,5
524288,1317584032,dec,5
524288,1306618816,enc,6
524288,1306619568,dec,6
524288,1311979376,enc,7
524288,1311979728,dec,7
524288,1306618896,enc,8
524288,1306619136,dec,8
524288,1295789424,enc,9
524288,1295789648,dec,9
524288,1311979440,enc,10
524288,1311979744,dec,10
524288,1323187968,enc,11
524288,1323188384,dec,11
524288,1317583904,enc,12
524288,1317584192,dec,12
524288,1301085280,enc,13
524288,1301085744,dec,13
524288,1328361392,enc,14
524288,1328361632,dec,14
524288,1274112960,enc,15
524288,1274113216,dec,15
524288,1339200464,enc,16
524288,1339200752,dec,16
524288,1257947952,enc,17
524288,1257947984,dec,17
524288,1263408832,enc,18
524288,1263409136,dec,18
524288,1214838032,enc,19
524288,1214838528,dec,19
524288,1323187600,enc,20
524288,1323188432,dec,20
524288,1323187840,enc,21
524288,1323188368,dec,21
524288,1328361456,enc,22
524288,1328361648,dec,22
524288,1334048816,enc,23
524288,1334049072,dec,23
524288,1349969056,enc,24
524288,1349968624,dec,24
524288,1334048960,enc,25
524288,1334048320,dec,25
524288,1339200336,enc,26
524288,1339200640,dec,26
524288,1328361392,enc,27
524288,1328361648,dec,27
524288,1328361216,enc,28
524288,1328361600,dec,28
524288,1355214000,enc,29
524288,1355214416,dec,29
524288,1311979328,enc,30
524288,1311979872,dec,30
524288,1279534096,enc,31
524288,1279534208,dec,31
524288,1349968656,enc,32
524288,1349968240,dec,32
524288,1365984816,enc,33
524288,1365985216,dec,33
524288,1279534000,enc,34
524288,1279534384,dec,34
524288,1306618880,enc,35
524288,1306619360,dec,35
524288,1274113104,enc,36
524288,1274113296,dec,36
524288,1328361392,enc,37
524288,1328361664,dec,37
524288,1323187984,enc,38
524288,1323188496,dec,38
524288,1290424496,enc,39
524288,1290424944,dec,39
524288,1317583952,enc,40
524288,1317584080,dec,40
524288,1376989520,enc,41
524288,1376989888,dec,41
524288,1323188128,enc,42
524288,1323188368,dec,42
524288,1306618848,enc,43
524288,1306619168,dec,43
524288,1301085216,enc,44
524288,1301085520,dec,44
524288,1360550016,enc,45
524288,1360550576,dec,45
524288,1339200544,enc,46
524288,1339200640,dec,46
524288,1323188144,enc,47
524288,1323188416,dec,47
524288,1323187680,enc,48
524288,1323188448,dec,48
524288,1317583904,enc,49
524288,1317584192,dec,49
524288,1301085200,enc,50
524288,1301085648,dec,50
524288,1339200464,enc,51
524288,1339200816,dec,51
524288,1290424592,enc,52
524288,1290424736,dec,52
524288,1371471856,enc,53
524288,1371472784,dec,53
524288,1285826048,enc,54
524288,1285826352,dec,54
524288,1279534064,enc,55
524288,1279534448,dec,55
524288,1295789360,enc,56
524288,1295789664,dec,56
524288,1301085408,enc,57
524288,1301085728,dec,57
524288,1301085456,enc,58
524288,1301085280,dec,58
524288,1311979376,enc,59
524288,1311979840,dec,59
524288,1371472016,enc,60
524288,1371472080,dec,60
524288,1345604896,enc,61
524288,1345605616,dec,61
524288,1295789216,enc,62
524288,1295789760,dec,62
524288,1311979376,enc,63
524288,1311979904,dec,63
1048576,2646325504,enc,0
1048576,2646326144,dec,0
1048576,2635117216,enc,1
1048576,2635117792,dec,1
1048576,2635117392,enc,2
1048576,2635117824,dec,2
1048576,2656672144,enc,3
1048576,2656672736,dec,3
1048576,2646325872,enc,4
1048576,2646326224,dec,4
1048576,2656672144,enc,5
1048576,2656672448,dec,5
1048576,2678350048,enc,6
1048576,2678350272,dec,6
1048576,2591529152,enc,7
1048576,2591529440,dec,7
1048576,2699885872,enc,8
1048576,2699886336,dec,8
1048576,2699885328,enc,9
1048576,2699885904,dec,9
1048576,2591528928,enc,10
1048576,2591529424,dec,10
1048576,2742892176,enc,11
1048576,2742892352,dec,11
1048576,2559019008,enc,12
1048576,2559019472,dec,12
1048576,2656672144,enc,13
1048576,2656672448,dec,13
1048576,2580799504,enc,14
1048576,2580799968,dec,14
1048576,2548176864,enc,15
1048576,2548177296,dec,15
1048576,2668047392,enc,16
1048576,2668047200,dec,16
1048576,2548177120,enc,17
1048576,2548177200,dec,17
1048576,2635117184,enc,18
1048576,2635117664,dec,18
1048576,2721048928,enc,19
1048576,2721049232,dec,19
1048576,2656672160,enc,20
1048576,2656672464,dec,20
1048576,2668047648,enc,21
1048576,2668047056,dec,21
1048576,2613187792,enc,22
1048576,2613188160,dec,22
1048576,2742891856,enc,23
1048576,2742892496,dec,23
1048576,2526769040,enc,24
1048576,2526769360,dec,24
1048576,2483395360,enc,25
1048576,2483395872,dec,25
1048576,2591528928,enc,26
1048576,2591529440,dec,26
1048576,2571602848,enc,27
1048576,2571603248,dec,27
1048576,2656672144,enc,28
1048576,2656672448,dec,28
1048576,2646325888,enc,29
1048576,2646326096,dec,29
1048576,2613187776,enc,30
1048576,2613188208,dec,30
1048576,2559019168,enc,31
1048576,2559019824,dec,31
1048576,2602120592,enc,32
1048576,2602121088,dec,32
1048576,2591528880,enc,33
1048576,2591529392,dec,33
1048576,2646325872,enc,34
1048576,2646326096,dec,34
1048576,2602120592,enc,35
1048576,2602121152,dec,35
1048576,2721048768,enc,36
1048576,2721049136,dec,36
1048576,2646325872,enc,37
1048576,2646326288,dec,37
1048576,2623908816,enc,38
1048576,2623909312,dec,38
1048576,2548177024,enc,39
1048576,2548177344,dec,39
1048576,2526768912,enc,40
1048576,2526769408,dec,40
1048576,2742891792,enc,41
1048576,2742892272,dec,41
1048576,2721048928,enc,42
1048576,2721049184,dec,42
1048576,2571602848,enc,43
1048576,2571603056,dec,43
1048576,2602120384,enc,44
1048576,2602120976,dec,44
1048576,2678349936,enc,45
1048576,2678350320,dec,45
1048576,2731917808,enc,46
1048576,2731918272,dec,46
1048576,2591529008,enc,47
1048576,2591529472,dec,47
1048576,2623908816,enc,48
1048576,2623909248,dec,48
1048576,2656671984,enc,49
1048576,2656672608,dec,49
1048576,2613187920,enc,50
1048576,2613188160,dec,50
1048576,2668046688,enc,51
1048576,2668047712,dec,51
1048576,2591528928,enc,52
1048576,2591529424,dec,52
1048576,2691158880,enc,53
1048576,2691159888,dec,53
1048576,2656671984,enc,54
1048576,2656672240,dec,54
1048576,2591528928,enc,55
1048576,2591529440,dec,55
1048576,2559018944,enc,56
1048576,2559019376,dec,56
1048576,2635117472,enc,57
1048576,2635117728,dec,57
1048576,2710376208,enc,58
1048576,2710376704,dec,58
1048576,2656672224,enc,59
1048576,2656672432,dec,59
1048576,2691159120,enc,60
1048576,2691159888,dec,60
1048576,2623908816,enc,61
1048576,2623909312,dec,61
1048576,2526769056,enc,62
1048576,2526769280,dec,62
1048576,2623909008,enc,63
1048576,2623909168,dec,63
2097152,5313293856,enc,0
2097152,5313294496,dec,0
2097152,5336043472,enc,1
2097152,5336043280,dec,1
2097152,5270184816,enc,2
2097152,5270185200,dec,2
2097152,5204191280,enc,3
2097152,5204191840,dec,3
2097152,5336043504,enc,4
2097152,5336043296,dec,4
2097152,5336043520,enc,5
2097152,5336043184,dec,5
2097152,5336043552,enc,6
2097152,5336042784,dec,6
2097152,5161549968,enc,7
2097152,5161550512,dec,7
2097152,5247768112,enc,8
2097152,5247768544,dec,8
2097152,5292601424,enc,9
2097152,5292602144,dec,9
2097152,5382267920,enc,10
2097152,5382268896,dec,10
2097152,5161550016,enc,11
2097152,5161550512,dec,11
2097152,5336042416,enc,12
2097152,5336043984,dec,12
2097152,5356649584,enc,13
2097152,5356649920,dec,13
2097152,5336043376,enc,14
2097152,5336043408,dec,14
2097152,5356649264,enc,15
2097152,5356649792,dec,15
2097152,5336044016,enc,16
2097152,5336043968,dec,16
2097152,5183008624,enc,17
2097152,5183009264,dec,17
2097152,5356649440,enc,18
2097152,5356649648,dec,18
2097152,5356649232,enc,19
2097152,5356649664,dec,19
2097152,5292601552,enc,20
2097152,5292602176,dec,20
2097152,5204191456,enc,21
2097152,5204191792,dec,21
2097152,5420701328,enc,22
2097152,5420702736,dec,22
2097152,5507802256,enc,23
2097152,5507802688,dec,23
2097152,5292601536,enc,24
2097152,5292601840,dec,24
2097152,5399719952,enc,25
2097152,5399721904,dec,25
2097152,5204191248,enc,26
2097152,5204191984,dec,26
2097152,5161549760,enc,27
2097152,5161550496,dec,27
2097152,5226326096,enc,28
2097152,5226326496,dec,28
2097152,5292601552,enc,29
2097152,5292601856,dec,29
2097152,5247767920,enc,30
2097152,5247768672,dec,30
2097152,5161549888,enc,31
2097152,5161550576,dec,31
2097152,5356649360,enc,32
2097152,5356649952,dec,32
2097152,5313293984,enc,33
2097152,5313294384,dec,33
2097152,5336043840,enc,34
2097152,5336044208,dec,34
2097152,5336044048,enc,35
2097152,5336044032,dec,35
2097152,5074839008,enc,36
2097152,5074839424,dec,36
2097152,5399718624,enc,37
2097152,5399720928,dec,37
2097152,5399720960,enc,38
2097152,5399720240,dec,38
2097152,5161549808,enc,39
2097152,5161550272,dec,39
2097152,5270184592,enc,40
2097152,5270185120,dec,40
2097152,5270184800,enc,41
2097152,5270185568,dec,41
2097152,5313293920,enc,42
2097152,5313294288,dec,42
2097152,5356649280,enc,43
2097152,5356649872,dec,43
2097152,5270184768,enc,44
2097152,5270185296,dec,44
2097152,5336042848,enc,45
2097152,5336043968,dec,45
2097152,5336043184,enc,46
2097152,5336044800,dec,46
2097152,5399720512,enc,47
2097152,5399721424,dec,47
2097152,5382267392,enc,48
2097152,5382268832,dec,48
2097152,5204191632,enc,49
2097152,5204192304,dec,49
2097152,5204191536,enc,50
2097152,5204191968,dec,50
2097152,5117990544,enc,51
2097152,5117989744,dec,51
2097152,5204191312,enc,52
2097152,5204191712,dec,52
2097152,5204191392,enc,53
2097152,5204191776,dec,53
2097152,5382267920,enc,54
2097152,5382268896,dec,54
2097152,5247767920,enc,55
2097152,5247768416,dec,55
2097152,5292601536,enc,56
2097152,5292601904,dec,56
2097152,5382267936,enc,57
2097152,5382268832,dec,57
2097152,5270184816,enc,58
2097152,5270185504,dec,58
2097152,5399718432,enc,59
2097152,5399721424,dec,59
2097152,5382268480,enc,60
2097152,5382268784,dec,60
2097152,5183008464,enc,61
2097152,5183009376,dec,61
2097152,5226326112,enc,62
2097152,5226326592,dec,62
2097152,5463784144,enc,63
2097152,5463784992,dec,63
4194304,10495486912,enc,0
4194304,10495486944,dec,0
4194304,10927517264,enc,1
4194304,10927517440,dec,1
4194304,10192562448,enc,2
4194304,10192563008,dec,2
4194304,10495486720,enc,3
4194304,10495486848,dec,3
4194304,10540319936,enc,4
4194304,10540320544,dec,4
4194304,10672035680,enc,5
4194304,10672037008,dec,5
4194304,10764486480,enc,6
4194304,10764486784,dec,6
4194304,10884042112,enc,7
4194304,10884042432,dec,7
4194304,10971413248,enc,8
4194304,10971413712,dec,8
4194304,10713248496,enc,9
4194304,10713248880,dec,9
4194304,10585153072,enc,10
4194304,10585153664,dec,10
4194304,10365968288,enc,11
4194304,10365969088,dec,11
4194304,10585153168,enc,12
4194304,10585153664,dec,12
4194304,10540319968,enc,13
4194304,10540320320,dec,13
4194304,10408333392,enc,14
4194304,10408333856,dec,14
4194304,10540320176,enc,15
4194304,10540320720,dec,15
4194304,10764485664,enc,16
4194304,10764486720,dec,16
4194304,9975721792,enc,17
4194304,9975722288,dec,17
4194304,10540320080,enc,18
4194304,10540320384,dec,18
4194304,10713248480,enc,19
4194304,10713248880,dec,19
4194304,10884041968,enc,20
4194304,10884042384,dec,20
4194304,10452602928,enc,21
4194304,10452603264,dec,21
4194304,10365968352,enc,22
4194304,10365968688,dec,22
4194304,10540320176,enc,23
4194304,10540320368,dec,23
4194304,10585153056,enc,24
4194304,10585153552,dec,24
4194304,10971413552,enc,25
4194304,10971414496,dec,25
4194304,10365968576,enc,26
4194304,10365968912,dec,26
4194304,10764486480,enc,27
4194304,10764486800,dec,27
4194304,10764485936,enc,28
4194304,10764486672,dec,28
4194304,10626538064,enc,29
4194304,10626538096,dec,29
4194304,10884041792,enc,30
4194304,10884042224,dec,30
4194304,10106931776,enc,31
4194304,10106931808,dec,31
4194304,10192562208,enc,32
4194304,10192563072,dec,32
4194304,10149630000,enc,33
4194304,10149630320,dec,33
4194304,10495486832,enc,34
4194304,10495486896,dec,34
4194304,10365968528,enc,35
4194304,10365968976,dec,35
4194304,10408333312,enc,36
4194304,10408333888,dec,36
4194304,10713248640,enc,37
4194304,10713248864,dec,37
4194304,10764486784,enc,38
4194304,10764487088,dec,38
4194304,10408333168,enc,39
4194304,10408333664,dec,39
4194304,10585153056,enc,40
4194304,10585154000,dec,40
4194304,10495486496,enc,41
4194304,10495486960,dec,41
4194304,10626537840,enc,42
4194304,10626538192,dec,42
4194304,10408333296,enc,43
4194304,10408333984,dec,43
4194304,10495486720,enc,44
4194304,10495487296,dec,44
4194304,10452602768,enc,45
4194304,10452603376,dec,45
4194304,10540320128,enc,46
4194304,10540320400,dec,46
4194304,10585153312,enc,47
4194304,10585153488,dec,47
4194304,10764486240,enc,48
4194304,10764486720,dec,48
4194304,10672036448,enc,49
4194304,10672036656,dec,49
4194304,10365968208,enc,50
4194304,10365968784,dec,50
4194304,10540319968,enc,51
4194304,10540320608,dec,51
4194304,10585153152,enc,52
4194304,10585153984,dec,52
4194304,10063240272,enc,53
4194304,10063241216,dec,53
4194304,10365968336,enc,54
4194304,10365968752,dec,54
4194304,10626538064,enc,55
4194304,10626538160,dec,55
4194304,10540319936,enc,56
4194304,10540320672,dec,56
4194304,10235929904,enc,57
4194304,10235930912,dec,57
4194304,10540320256,enc,58
4194304,10540320432,dec,58
4194304,10495486736,enc,59
4194304,10495487232,dec,59
4194304,10540320304,enc,60
4194304,10540320528,dec,60
4194304,10323051184,enc,61
4194304,10323051376,dec,61
4194304,10408333680,enc,62
4194304,10408333888,dec,62
4194304,10323051024,enc,63
4194304,10323051424,dec,63
8388608,21768029808,enc,0
8388608,21768025728,dec,0
8388608,21170253888,enc,1
8388608,21170249712,dec,1
8388608,21768030480,enc,2
8388608,21768025728,dec,2
8388608,20731884848,enc,3
8388608,20731881152,dec,3
8388608,21528919504,enc,4
8388608,21528914992,dec,4
8388608,20385072928,enc,5
8388608,20385069136,dec,5
8388608,21170254064,enc,6
8388608,21170249584,dec,6
8388608,20572476784,enc,7
8388608,20572473680,dec,7
8388608,21528918816,enc,8
8388608,21528915024,dec,8
8388608,21528918880,enc,9
8388608,21528915104,dec,9
8388608,21080587408,enc,10
8388608,21080583280,dec,10
8388608,20572476720,enc,11
8388608,20572473376,dec,11
8388608,19951395296,enc,12
8388608,19951400304,dec,12
8388608,20905153568,enc,13
8388608,20905149072,dec,13
8388608,21080587888,enc,14
8388608,21080583504,dec,14
8388608,21170253680,enc,15
8388608,21170249792,dec,15
8388608,21253022416,enc,16
8388608,21253018512,dec,16
8388608,20905153696,enc,17
8388608,20905150016,dec,17
8388608,21170253872,enc,18
8388608,21170249312,dec,18
8388608,21253022992,enc,19
8388608,21253018240,dec,19
8388608,20990921120,enc,20
8388608,20990916656,dec,20
8388608,20213812400,enc,21
8388608,20213808480,dec,21
8388608,21598726032,enc,22
8388608,21598723232,dec,22
8388608,21682650576,enc,23
8388608,21682645776,dec,23
8388608,21682652416,enc,24
8388608,21682648000,dec,24
8388608,20816616112,enc,25
8388608,20816612976,dec,25
8388608,21682650944,enc,26
8388608,21682647120,dec,26
8388608,20905153520,enc,27
8388608,20905149248,dec,27
8388608,20213812144,enc,28
8388608,20213808032,dec,28
8388608,20572476960,enc,29
8388608,20572473472,dec,29
8388608,20990920752,enc,30
8388608,20990916304,dec,30
8388608,20731885088,enc,31
8388608,20731881328,dec,31
8388608,21170254000,enc,32
8388608,21170249920,dec,32
8388608,21170254192,enc,33
8388608,21170250000,dec,33
8388608,20572476032,enc,34
8388608,20572472384,dec,34
8388608,20816615936,enc,35
8388608,20816614144,dec,35
8388608,21528919664,enc,36
8388608,21528915120,dec,36
8388608,20816616272,enc,37
8388608,20816613440,dec,37
8388608,21080587280,enc,38
8388608,21080583104,dec,38
8388608,20990921584,enc,39
8388608,20990916896,dec,39
8388608,20572477056,enc,40
8388608,20572473936,dec,40
8388608,21598726240,enc,41
8388608,21598724752,dec,41
8388608,20990921008,enc,42
8388608,20990916512,dec,42
8388608,20905153296,enc,43
8388608,20905149360,dec,43
8388608,21682651616,enc,44
8388608,21682649792,dec,44
8388608,21170253632,enc,45
8388608,21170249856,dec,45
8388608,21682652464,enc,46
8388608,21682648608,dec,46
8388608,20905153488,enc,47
8388608,20905149552,dec,47
8388608,20299208512,enc,48
8388608,20299204848,dec,48
8388608,20471810432,enc,49
8388608,20471805440,dec,49
8388608,21682650496,enc,50
8388608,21682649472,dec,50
8388608,20990921344,enc,51
8388608,20990916912,dec,51
8388608,20471808272,enc,52
8388608,20471804592,dec,52
8388608,20990921216,enc,53
8388608,20990917040,dec,53
8388608,20471808928,enc,54
8388608,20471806144,dec,54
8388608,21682653072,enc,55
8388608,21682648432,dec,55
8388608,20990921488,enc,56
8388608,20990916848,dec,56
8388608,21170253744,enc,57
8388608,21170249472,dec,57
8388608,21080587712,enc,58
8388608,21080583360,dec,58
8388608,20572476864,enc,59
8388608,20572473072,dec,59
8388608,20905153616,enc,60
8388608,20905148784,dec,60
8388608,21344018560,enc,61
8388608,21344018336,dec,61
8388608,19695739472,enc,62
8388608,19695736320,dec,62
8388608,20990921072,enc,63
8388608,20990916832,dec,63
